690,33,Coffee Corner thurs 3rd 11am,27,2014
691,33,NA,28,2014
692,33,NA,29,2014
693,33,NA,30,2014
694,33,Last Week,31,2014
695,34,Induction Week,5,2014
696,34,EarlyWatch-SAPTECH,6,2014
697,34,EarlyWatch-UADM315,7,2014
698,34,Coached EW delivery ,8,2014
699,34,Coached EW delivery ,9,2014
700,34,Coached EW delivery ,10,2014
701,34,Revision and Exams ( SAPTEC Tues 11th and UADM315 Fri 14th @ 11 ),11,2014
702,34,St Patricks Oracle workshops,12,2014
703,34,ABAP Fundamentals ( Wed 2hrs networking ),13,2014
704,34,ABAP Silver Cert,14,2014
705,34,TPO training,15,2014
706,34,TPO coached delivery Servihabitat Volunteering day thurs 17th,16,2014
707,34,TPO coached delivery Servihabitat,17,2014
708,34,TPO coached del UNITED,18,2014
709,34,TPO coached del UNITED Silvercert resit 8th May,19,2014
710,34,TPO coached delivery,20,2014
711,34,NA,21,2014
712,34,Hana Training,22,2014
713,34,HANA Practical/Exam,23,2014
714,34,BO T4 Perf Nov,24,2014
715,34,NA,25,2014
716,34,INNOJAM 26th & 27th,26,2014
717,34,Off Mon Coffee Corner thurs 3rd 11am,27,2014
718,34,Off all week,28,2014
719,34,NA,29,2014
720,34,NA,30,2014
721,34,NA,31,2014
722,34,NA,32,2014
723,34,NA,33,2014
724,34,NA,34,2014
725,34,Off All week,35,2014
726,34,NA,36,2014
727,34,NA,37,2014
728,34,Last Week,38,2014
729,35,Induction Week,5,2014
730,35,EarlyWatch-SAPTECH,6,2014
731,35,EarlyWatch-UADM315,7,2014
732,35,Coached EW delivery ,8,2014
733,35,Coached EW delivery ,9,2014
734,35,Coached EW delivery ,10,2014
735,35,Revision and Exams ( SAPTEC Tues 11th and UADM315 Fri 14th @ 11 ),11,2014
736,35,St Patricks Oracle workshops,12,2014
737,35,ABAP Fundamentals ( Wed 2hrs networking ),13,2014
738,35,ABAP Silver Cert,14,2014
739,35,BPPO training,15,2014
740,35,BPPO coached delivery Oy Woikoski Ab Tues 101 lite 9.30 -1  Volunteering Mon 14th,16,2014
741,35,BPPO coached delivery Oy Woikoski Ab,17,2014
742,35,NA,18,2014
743,35,BBPO coached del 73260151 Oy Woikoski Ab Silvercert resit 8th May,19,2014
744,35,BBPO coached del 73260151 Oy Woikoski Ab Silvercert resit Fri,20,2014
745,35,NA,21,2014
746,35,NA,22,2014
747,35,BPPO Follow up,23,2014
748,35,DR_ANA_EMEA,24,2014
749,35,NA,25,2014
750,35,INNOJAM 26th & 27th,26,2014
751,35,Off Fri 4th ,27,2014
752,35,NA,28,2014
753,35,NA,29,2014
754,35,NA,30,2014
755,35,NA,31,2014
756,35,NA,32,2014
757,35,NA,33,2014
758,35,Off all week,34,2014
759,35,Off all week,35,2014
760,35,NA,36,2014
761,35,NA,37,2014
762,35,Last Week,38,2014
763,36,Induction Week,5,2014
764,36,EarlyWatch-SAPTECH,6,2014
765,36,EarlyWatch-UADM315,7,2014
766,36,Coached EW delivery ,8,2014
767,36,Coached EW delivery ,9,2014
768,36,Coached EW delivery ,10,2014
769,36,Revision and Exams ( SAPTEC Tues 11th and UADM315 Fri 14th @ 11 ),11,2014
770,36,St Patricks Oracle workshops Off 18th,12,2014
771,36,ABAP Fundamentals ( Wed 2hrs networking ),13,2014
772,36,ABAP Silver Cert,14,2014
773,36,TPO,15,2014
774,36,TPO coached del GOBIERNO  Volunteering day thurs 17th,16,2014
775,36,TPO coached del GOBIERNO ,17,2014
776,36,TPO coached delivery,18,2014
777,36,TPO coached del AGBAR Silvercert resit 8th May ,19,2014
778,36,TPO coached del AGBAR,20,2014
779,36,NA,21,2014
780,36,Hana Training,22,2014
781,36,HANA Practical/Exam,23,2014
782,36,BO T4 Perf Nov  Off 12th & 13th,24,2014
783,36,Holidays,25,2014
784,36,INNOJAM 26th & 27th,26,2014
785,36,Coffee Corner thurs 3rd 11am,27,2014
786,36,Off fri,28,2014
787,36,Off 18th,29,2014
788,36,NA,30,2014
789,36,NA,31,2014
790,36,NA,32,2014
791,36,NA,33,2014
792,36,NA,34,2014
793,36,NA,35,2014
794,36,NA,36,2014
795,36,NA,37,2014
796,36,Last Week,38,2014
797,37,Induction Week,15,2014
798,37,SAPTEC,16,2014
799,37,UADM315,17,2014
800,37,Coached EW Delivery,18,2014
801,37,EW coached del - TBC,19,2014
802,37,Revision SAPTEC & UADM315 exams MAY 16th network event 1,20,2014
803,37,Oracle Workshop/SAPTEC exam Wed 21 1pm,21,2014
804,37,ABAP Fundamentals/Off 29th 30th,22,2014
805,37,ABAP Silver Cert,23,2014
806,37,DVM Rampup,24,2014
807,37,DVM rampup EGI and CQC,25,2014
808,37,DVM ,26,2014
809,37,Off Mon 30th,27,2014
810,38,Induction Week,15,2014
811,38,SAPTEC,16,2014
812,38,UADM315,17,2014
813,38,Coached EW Delivery,18,2014
814,38,EW coached del - TBC,19,2014
815,38,Revision SAPTEC & UADM315 exams MAY 16th network event 1,20,2014
816,38,Oracle Workshop/Off thus 22nd Fri 23rd,21,2014
817,38,ADM315 29th 2pm,22,2014
818,38,ABAP Silver Cert,23,2014
819,38,BPPO TRG,24,2014
820,38,BPPO coached delivery 73269367 First Scot Rail,25,2014
821,38,Off 1/2 day wed BPPO coached delivery 73269367 First Scot Rail ,26,2014
822,39,Induction Week,15,2014
823,39,SAPTEC,16,2014
824,39,UADM315,17,2014
825,39,Coached EW Delivery,18,2014
826,39,ALM roadmap workshop,19,2014
827,39,Revision SAPTEC & UADM315 exams MAY 16th network event 1,20,2014
828,39,Oracle Workshop,21,2014
829,39,ABAP Fundamentals,22,2014
830,39,ABAP Silver Cert,23,2014
831,39,Solman Config,24,2014
832,39,Sick mon & Tues Research Performance/Load Testing ,25,2014
833,39,Research Performance / Load testing ,26,2014
834,40,Induction Week,15,2014
835,40,SAPTEC,16,2014
836,40,UADM315,17,2014
837,40,Coached EW Delivery,18,2014
838,40,EW coached del 73247965 Samacor,19,2014
839,40,Revision SAPTEC & UADM315 exams MAY 16th network event 1,20,2014
840,40,BOBJ training (Dean Coleman)/SAPTEC exam Wed 21 1pm,21,2014
841,40,Hana Training,22,2014
842,40,HANA Practical/Exam,23,2014
843,40,DR_ANA_EMEA,24,2014
844,40,Business Objects,25,2014
845,40,BOBJ report project & session if available ,26,2014
846,20,BPPO Coached delivery -73270215 Grundfos Management A/S ,27,2014
847,20, BPPO Coached delivery -73265686 SNCF ,28,2014
848,20, BPPO 73265686 SNCF ,29,2014
849,20, BPPO 73265686 SNCF ,30,2014
850,20,Off all week,31,2014
851,20, HANA Training ,32,2014
852,20,NA,33,2014
853,20, Fiori Black belt ,34,2014
854,21,Induction Week,15,2014
855,21,SAPTEC,16,2014
856,21,UADM315,17,2014
857,21,Coached EW Delivery,18,2014
858,21,EW coached del GLS 73259363,19,2014
859,21,Revision SAPTEC & UADM315 exams MAY 16th network event 1,20,2014
860,21,Oracle Workshop,21,2014
861,21,ABAP Fundamentals,22,2014
862,21,ABAP Silver Cert,23,2014
863,21,TBC EP/PI,24,2014
864,21,Shadowing Robert Mullen on services,25,2014
865,21,EP EW & Performance Opt EGI ,26,2014
866,21,CQC sessions with Peter Roddy install EP as per howtoguide provided ,27,2014
867,21, GA 73273130 Adveo ,28,2014
868,21, PI EW Solar ,29,2014
869,21, EP / PI EW Onninen ,30,2014
870,21, PI file tranfer & encryption / decryption - off fri ,31,2014
871,21, HANA Training ,32,2014
872,21,NA,33,2014
873,21, Decryption of the PGP scenario ,34,2014
874,23,GV 7324709 Yara + BOBJ report project ,27,2014
875,23, BOBJ report project ,28,2014
876,23, BOBJ report project ,29,2014
877,23,Off Mon BOBJ report project ,30,2014
878,23, BOBJ GA Tri Petch & BOBJ project ,31,2014
879,23,BOBJ project Off 5th & 6th,32,2014
880,23, GV@ E.ON & BOBJ project ,33,2014
881,23, EW@Hidrovias do Brasil + BOBJ project ,34,2014
882,37, DVM - Uk Services ,28,2014
883,37, DVM - 73273836 Caja De Compen ,29,2014
884,37,Sick Mon -DVM,30,2014
885,37, DVM - 73273836 Caja De Compen ,31,2014
886,37,Off all week,32,2014
887,37, DVM@Abarrotera ,33,2014
888,37,DVM Cafam Off thurs & fri Last Week,34,2014
889,38,BPPO coached delivery 73269367 First Scot Rail (1/2 day Wed ) ,27,2014
890,38, BPPO coached delivery 73270958 NTN-SNR Roulements Annecy ,28,2014
891,38, Off MON BPPO  73270958 NTN-SNR ,29,2014
892,38,Off Mon - BPPO  73270958 NTN-SNR ,30,2014
893,38, Off Thurs & Fri continue BPPO  73270958 NTN-SNR ,31,2014
894,38,NA,32,2014
895,38,HANA revision Off 1/2 day 12th,33,2014
896,38,finishing session ,34,2014
897,39,Research Performance / Load testing ,27,2014
898,39, Research Performance / Load testing ,28,2014
899,39, Research Performance / Load testing ,29,2014
900,39, Research Performance / Load testing ,30,2014
901,39, Research Performance / Load testing ,31,2014
902,39,Off all week,32,2014
903,39, Research Performance/Load Testing ,33,2014
904,39, Load Testing Last Week,34,2014
905,40,Analytics Deployment Room BOBJ report project ,27,2014
906,40,BOBJ Report project Off Wed -fri,28,2014
907,40, 73268854 EW  BOBJ report project ,29,2014
908,40, MV 73256143 Abarrotera BOBJ report project ,30,2014
909,40, Off Thurs & Fri BOBJ report project ,31,2014
910,40, BOBJ project GV@Caverion Oyj ,32,2014
911,40, EW@Boots GA@ Standard bank ,33,2014
912,40, EW + GA ,34,2014
